timestamp_heure,etat,p_it_kw,source
2024-08-10 15:00:00,inference,18.51,simulation
2024-08-10 16:00:00,idle,4.57,simulation
2024-08-10 17:00:00,idle,3.72,simulation
2024-08-10 18:00:00,idle,3.26,simulation
2024-08-10 19:00:00,idle,4.81,simulation
2024-08-10 20:00:00,idle,3.93,simulation
2024-08-10 21:00:00,inference,14.06,simulation
2024-08-10 22:00:00,inference,9.28,simulation
2024-08-10 23:00:00,inference,10.15,simulation
2024-08-11 00:00:00,idle,1.74,simulation
2024-08-11 01:00:00,idle,3.47,simulation
2024-08-11 02:00:00,idle,1.83,simulation
2024-08-11 03:00:00,idle,1.67,simulation
2024-08-11 04:00:00,inference,4.82,simulation
2024-08-11 05:00:00,inference,5.53,simulation
2024-08-11 06:00:00,inference,3.1,simulation
2024-08-11 07:00:00,inference,6.57,simulation
2024-08-11 08:00:00,inference,8.23,simulation
2024-08-11 09:00:00,inference,12.2,simulation
2024-08-11 10:00:00,inference,8.68,simulation
2024-08-11 11:00:00,idle,2.95,simulation
2024-08-11 12:00:00,idle,1.95,simulation
2024-08-11 13:00:00,inference,13.0,simulation
2024-08-11 14:00:00,inference,12.88,simulation
2024-08-11 15:00:00,inference,12.56,simulation
2024-08-11 16:00:00,inference,9.26,simulation
2024-08-11 17:00:00,inference,8.57,simulation
2024-08-11 18:00:00,inference,9.67,simulation
2024-08-11 19:00:00,inference,6.66,simulation
2024-08-11 20:00:00,inference,10.83,simulation
2024-08-11 21:00:00,inference,8.28,simulation
2024-08-11 22:00:00,inference,5.63,simulation
2024-08-11 23:00:00,inference,5.01,simulation
2024-08-12 00:00:00,inference,16.32,simulation
2024-08-12 01:00:00,inference,9.91,simulation
2024-08-12 02:00:00,inference,14.62,simulation
2024-08-12 03:00:00,idle,4.23,simulation
2024-08-12 04:00:00,idle,2.1,simulation
2024-08-12 05:00:00,inference,19.91,simulation
2024-08-12 06:00:00,inference,16.25,simulation
2024-08-12 07:00:00,inference,26.44,simulation
2024-08-12 08:00:00,inference,22.2,simulation
2024-08-12 09:00:00,inference,21.96,simulation
2024-08-12 10:00:00,inference,26.34,simulation
2024-08-12 11:00:00,inference,28.88,simulation
2024-08-12 12:00:00,inference,27.37,simulation
2024-08-12 13:00:00,inference,23.96,simulation
2024-08-12 14:00:00,inference,20.36,simulation
2024-08-12 15:00:00,inference,29.17,simulation
2024-08-12 16:00:00,inference,31.62,simulation
2024-08-12 17:00:00,inference,31.11,simulation
2024-08-12 18:00:00,inference,21.37,simulation
2024-08-12 19:00:00,inference,21.63,simulation
2024-08-12 20:00:00,inference,23.36,simulation
2024-08-12 21:00:00,inference,19.23,simulation
2024-08-12 22:00:00,inference,12.29,simulation
2024-08-12 23:00:00,inference,11.64,simulation
2024-08-13 00:00:00,inference,15.32,simulation
2024-08-13 01:00:00,inference,11.45,simulation
2024-08-13 02:00:00,training,45.12,simulation
2024-08-13 03:00:00,training,47.86,simulation
2024-08-13 04:00:00,training,45.56,simulation
2024-08-13 05:00:00,training,45.58,simulation
2024-08-13 06:00:00,training,44.64,simulation
2024-08-13 07:00:00,training,45.96,simulation
2024-08-13 08:00:00,training,47.84,simulation
2024-08-13 09:00:00,training,48.07,simulation
2024-08-13 10:00:00,training,48.4,simulation
2024-08-13 11:00:00,training,49.2,simulation
2024-08-13 12:00:00,idle,4.48,simulation
2024-08-13 13:00:00,inference,22.39,simulation
2024-08-13 14:00:00,inference,23.1,simulation
2024-08-13 15:00:00,idle,7.09,simulation
2024-08-13 16:00:00,inference,24.24,simulation
2024-08-13 17:00:00,inference,30.96,simulation
2024-08-13 18:00:00,inference,25.74,simulation
2024-08-13 19:00:00,inference,15.64,simulation
2024-08-13 20:00:00,inference,19.7,simulation
2024-08-13 21:00:00,inference,18.32,simulation
2024-08-13 22:00:00,inference,13.76,simulation
2024-08-13 23:00:00,inference,8.42,simulation
2024-08-14 00:00:00,inference,15.28,simulation
2024-08-14 01:00:00,inference,11.99,simulation
2024-08-14 02:00:00,inference,16.91,simulation
2024-08-14 03:00:00,inference,12.29,simulation
2024-08-14 04:00:00,inference,15.18,simulation
2024-08-14 05:00:00,inference,17.91,simulation
2024-08-14 06:00:00,inference,15.95,simulation
2024-08-14 07:00:00,inference,21.6,simulation
2024-08-14 08:00:00,inference,23.95,simulation
2024-08-14 09:00:00,inference,27.29,simulation
2024-08-14 10:00:00,idle,6.2,simulation
2024-08-14 11:00:00,inference,24.98,simulation
2024-08-14 12:00:00,inference,29.78,simulation
2024-08-14 13:00:00,idle,4.68,simulation
2024-08-14 14:00:00,idle,8.49,simulation
2024-08-14 15:00:00,inference,29.13,simulation
2024-08-14 16:00:00,inference,28.23,simulation
2024-08-14 17:00:00,inference,26.27,simulation
2024-08-14 18:00:00,inference,29.6,simulation
2024-08-14 19:00:00,idle,4.62,simulation
2024-08-14 20:00:00,idle,2.61,simulation
2024-08-14 21:00:00,inference,22.94,simulation
2024-08-14 22:00:00,inference,12.32,simulation
2024-08-14 23:00:00,training,49.9,simulation
2024-08-15 00:00:00,training,48.92,simulation
2024-08-15 01:00:00,training,45.43,simulation
2024-08-15 02:00:00,training,46.74,simulation
2024-08-15 03:00:00,training,48.18,simulation
2024-08-15 04:00:00,training,44.51,simulation
2024-08-15 05:00:00,training,47.67,simulation
2024-08-15 06:00:00,training,45.31,simulation
2024-08-15 07:00:00,training,49.66,simulation
2024-08-15 08:00:00,training,45.85,simulation
2024-08-15 09:00:00,training,50.39,simulation
2024-08-15 10:00:00,inference,31.76,simulation
2024-08-15 11:00:00,inference,30.01,simulation
2024-08-15 12:00:00,inference,23.78,simulation
2024-08-15 13:00:00,inference,31.89,simulation
2024-08-15 14:00:00,inference,29.13,simulation
2024-08-15 15:00:00,idle,5.45,simulation
2024-08-15 16:00:00,idle,7.8,simulation
2024-08-15 17:00:00,idle,6.44,simulation
2024-08-15 18:00:00,idle,4.69,simulation
2024-08-15 19:00:00,inference,24.31,simulation
2024-08-15 20:00:00,inference,18.05,simulation
2024-08-15 21:00:00,inference,22.52,simulation
2024-08-15 22:00:00,inference,8.08,simulation
2024-08-15 23:00:00,inference,7.21,simulation
2024-08-16 00:00:00,inference,9.87,simulation
2024-08-16 01:00:00,training,47.17,simulation
2024-08-16 02:00:00,training,46.16,simulation
2024-08-16 03:00:00,training,46.32,simulation
2024-08-16 04:00:00,training,46.88,simulation
2024-08-16 05:00:00,training,47.19,simulation
2024-08-16 06:00:00,training,46.89,simulation
2024-08-16 07:00:00,training,49.78,simulation
2024-08-16 08:00:00,training,49.29,simulation
2024-08-16 09:00:00,training,45.37,simulation
2024-08-16 10:00:00,training,49.33,simulation
2024-08-16 11:00:00,inference,32.17,simulation
2024-08-16 12:00:00,inference,21.22,simulation
2024-08-16 13:00:00,inference,31.64,simulation
2024-08-16 14:00:00,inference,31.19,simulation
2024-08-16 15:00:00,inference,30.13,simulation
2024-08-16 16:00:00,inference,25.7,simulation
2024-08-16 17:00:00,idle,6.12,simulation
2024-08-16 18:00:00,inference,26.71,simulation
2024-08-16 19:00:00,inference,25.39,simulation
2024-08-16 20:00:00,training,47.54,simulation
2024-08-16 21:00:00,training,46.79,simulation
2024-08-16 22:00:00,training,50.43,simulation
2024-08-16 23:00:00,training,47.91,simulation
2024-08-17 00:00:00,training,49.19,simulation
2024-08-17 01:00:00,training,51.43,simulation
2024-08-17 02:00:00,training,45.58,simulation
2024-08-17 03:00:00,training,49.38,simulation
2024-08-17 04:00:00,training,42.8,simulation
2024-08-17 05:00:00,training,45.13,simulation
2024-08-17 06:00:00,training,44.02,simulation
2024-08-17 07:00:00,inference,13.91,simulation
2024-08-17 08:00:00,inference,10.96,simulation
2024-08-17 09:00:00,inference,19.37,simulation
2024-08-17 10:00:00,inference,20.19,simulation
2024-08-17 11:00:00,inference,16.84,simulation
2024-08-17 12:00:00,inference,19.36,simulation
2024-08-17 13:00:00,inference,17.69,simulation
2024-08-17 14:00:00,inference,11.21,simulation
2024-08-17 15:00:00,inference,24.44,simulation
2024-08-17 16:00:00,inference,17.68,simulation
2024-08-17 17:00:00,inference,23.42,simulation
2024-08-17 18:00:00,idle,6.22,simulation
2024-08-17 19:00:00,training,48.55,simulation
2024-08-17 20:00:00,training,47.77,simulation
2024-08-17 21:00:00,training,47.33,simulation
2024-08-17 22:00:00,training,49.84,simulation
2024-08-17 23:00:00,training,46.85,simulation
2024-08-18 00:00:00,training,44.64,simulation
2024-08-18 01:00:00,training,45.12,simulation
2024-08-18 02:00:00,training,48.4,simulation
2024-08-18 03:00:00,training,46.23,simulation
2024-08-18 04:00:00,training,46.33,simulation
2024-08-18 05:00:00,training,45.43,simulation
2024-08-18 06:00:00,training,46.8,simulation
2024-08-18 07:00:00,training,47.22,simulation
2024-08-18 08:00:00,training,44.06,simulation
2024-08-18 09:00:00,training,45.77,simulation
2024-08-18 10:00:00,training,48.59,simulation
2024-08-18 11:00:00,training,46.37,simulation
2024-08-18 12:00:00,training,49.85,simulation
2024-08-18 13:00:00,training,45.92,simulation
2024-08-18 14:00:00,training,48.82,simulation
2024-08-18 15:00:00,training,45.93,simulation
2024-08-18 16:00:00,training,46.49,simulation
2024-08-18 17:00:00,training,44.86,simulation
2024-08-18 18:00:00,inference,12.9,simulation
2024-08-18 19:00:00,inference,10.59,simulation
2024-08-18 20:00:00,inference,6.56,simulation
2024-08-18 21:00:00,inference,9.14,simulation
2024-08-18 22:00:00,inference,3.73,simulation
2024-08-18 23:00:00,inference,3.69,simulation
2024-08-19 00:00:00,inference,12.1,simulation
2024-08-19 01:00:00,inference,16.11,simulation
2024-08-19 02:00:00,inference,10.19,simulation
2024-08-19 03:00:00,inference,12.93,simulation
2024-08-19 04:00:00,inference,11.17,simulation
2024-08-19 05:00:00,idle,4.51,simulation
2024-08-19 06:00:00,idle,4.53,simulation
2024-08-19 07:00:00,inference,20.99,simulation
2024-08-19 08:00:00,inference,18.31,simulation
2024-08-19 09:00:00,inference,28.66,simulation
2024-08-19 10:00:00,inference,28.53,simulation
2024-08-19 11:00:00,inference,22.13,simulation
2024-08-19 12:00:00,inference,27.91,simulation
2024-08-19 13:00:00,inference,28.62,simulation
2024-08-19 14:00:00,training,44.41,simulation
2024-08-19 15:00:00,training,46.55,simulation
2024-08-19 16:00:00,training,50.53,simulation
2024-08-19 17:00:00,training,49.04,simulation
2024-08-19 18:00:00,training,43.24,simulation
2024-08-19 19:00:00,training,48.65,simulation
2024-08-19 20:00:00,training,49.14,simulation
2024-08-19 21:00:00,training,45.52,simulation
2024-08-19 22:00:00,training,44.94,simulation
2024-08-19 23:00:00,training,46.6,simulation
2024-08-20 00:00:00,training,44.96,simulation
2024-08-20 01:00:00,training,50.22,simulation
2024-08-20 02:00:00,training,45.74,simulation
2024-08-20 03:00:00,training,46.72,simulation
2024-08-20 04:00:00,training,45.82,simulation
2024-08-20 05:00:00,training,48.92,simulation
2024-08-20 06:00:00,inference,15.93,simulation
2024-08-20 07:00:00,inference,17.15,simulation
2024-08-20 08:00:00,training,44.79,simulation
2024-08-20 09:00:00,training,47.63,simulation
2024-08-20 10:00:00,training,48.23,simulation
2024-08-20 11:00:00,training,49.36,simulation
2024-08-20 12:00:00,training,48.17,simulation
2024-08-20 13:00:00,training,44.82,simulation
2024-08-20 14:00:00,training,48.46,simulation
2024-08-20 15:00:00,training,47.65,simulation
2024-08-20 16:00:00,training,49.45,simulation
2024-08-20 17:00:00,inference,23.14,simulation
2024-08-20 18:00:00,inference,21.88,simulation
2024-08-20 19:00:00,inference,23.04,simulation
2024-08-20 20:00:00,inference,17.41,simulation
2024-08-20 21:00:00,inference,23.43,simulation
2024-08-20 22:00:00,inference,12.42,simulation
2024-08-20 23:00:00,inference,11.75,simulation
2024-08-21 00:00:00,inference,12.74,simulation
2024-08-21 01:00:00,inference,12.03,simulation
2024-08-21 02:00:00,inference,13.33,simulation
2024-08-21 03:00:00,inference,10.36,simulation
2024-08-21 04:00:00,inference,12.87,simulation
2024-08-21 05:00:00,inference,20.97,simulation
2024-08-21 06:00:00,idle,3.3,simulation
2024-08-21 07:00:00,idle,3.19,simulation
2024-08-21 08:00:00,idle,3.62,simulation
2024-08-21 09:00:00,idle,7.3,simulation
2024-08-21 10:00:00,idle,5.69,simulation
2024-08-21 11:00:00,training,46.36,simulation
2024-08-21 12:00:00,training,45.93,simulation
2024-08-21 13:00:00,training,49.84,simulation
2024-08-21 14:00:00,training,49.81,simulation
2024-08-21 15:00:00,training,46.7,simulation
2024-08-21 16:00:00,training,47.79,simulation
2024-08-21 17:00:00,training,49.17,simulation
2024-08-21 18:00:00,training,47.57,simulation
2024-08-21 19:00:00,training,47.74,simulation
2024-08-21 20:00:00,training,44.76,simulation
2024-08-21 21:00:00,training,46.49,simulation
2024-08-21 22:00:00,training,45.37,simulation
2024-08-21 23:00:00,training,44.94,simulation
2024-08-22 00:00:00,training,48.74,simulation
2024-08-22 01:00:00,training,45.61,simulation
2024-08-22 02:00:00,training,49.38,simulation
2024-08-22 03:00:00,training,50.49,simulation
2024-08-22 04:00:00,training,50.39,simulation
2024-08-22 05:00:00,training,48.52,simulation
2024-08-22 06:00:00,training,47.61,simulation
2024-08-22 07:00:00,training,42.04,simulation
2024-08-22 08:00:00,training,49.04,simulation
2024-08-22 09:00:00,training,48.68,simulation
2024-08-22 10:00:00,training,48.06,simulation
2024-08-22 11:00:00,training,44.66,simulation
2024-08-22 12:00:00,training,45.91,simulation
2024-08-22 13:00:00,training,48.07,simulation
2024-08-22 14:00:00,training,46.49,simulation
2024-08-22 15:00:00,inference,33.33,simulation
2024-08-22 16:00:00,inference,27.87,simulation
2024-08-22 17:00:00,inference,30.13,simulation
2024-08-22 18:00:00,inference,32.46,simulation
2024-08-22 19:00:00,inference,20.78,simulation
2024-08-22 20:00:00,inference,22.4,simulation
2024-08-22 21:00:00,inference,19.61,simulation
2024-08-22 22:00:00,inference,12.62,simulation
2024-08-22 23:00:00,inference,14.61,simulation
2024-08-23 00:00:00,inference,11.01,simulation
2024-08-23 01:00:00,inference,11.28,simulation
2024-08-23 02:00:00,inference,17.08,simulation
2024-08-23 03:00:00,inference,16.25,simulation
2024-08-23 04:00:00,inference,13.06,simulation
2024-08-23 05:00:00,inference,15.2,simulation
2024-08-23 06:00:00,inference,12.78,simulation
2024-08-23 07:00:00,inference,21.84,simulation
2024-08-23 08:00:00,inference,24.84,simulation
2024-08-23 09:00:00,inference,31.75,simulation
2024-08-23 10:00:00,inference,22.62,simulation
2024-08-23 11:00:00,inference,20.77,simulation
2024-08-23 12:00:00,inference,22.4,simulation
2024-08-23 13:00:00,inference,33.11,simulation
2024-08-23 14:00:00,inference,22.82,simulation
2024-08-23 15:00:00,inference,22.63,simulation
2024-08-23 16:00:00,inference,31.05,simulation
2024-08-23 17:00:00,inference,25.08,simulation
2024-08-23 18:00:00,inference,35.48,simulation
2024-08-23 19:00:00,inference,14.12,simulation
2024-08-23 20:00:00,inference,20.84,simulation
2024-08-23 21:00:00,training,45.3,simulation
2024-08-23 22:00:00,training,49.71,simulation
2024-08-23 23:00:00,training,46.67,simulation
2024-08-24 00:00:00,training,44.79,simulation
2024-08-24 01:00:00,training,44.63,simulation
2024-08-24 02:00:00,training,48.66,simulation
2024-08-24 03:00:00,training,47.14,simulation
2024-08-24 04:00:00,training,45.08,simulation
2024-08-24 05:00:00,training,46.88,simulation
2024-08-24 06:00:00,training,46.78,simulation
2024-08-24 07:00:00,training,48.12,simulation
2024-08-24 08:00:00,training,43.95,simulation
2024-08-24 09:00:00,training,44.61,simulation
2024-08-24 10:00:00,training,48.67,simulation
2024-08-24 11:00:00,training,44.7,simulation
2024-08-24 12:00:00,training,48.42,simulation
2024-08-24 13:00:00,training,45.76,simulation
2024-08-24 14:00:00,training,45.63,simulation
2024-08-24 15:00:00,training,49.19,simulation
2024-08-24 16:00:00,training,47.03,simulation
2024-08-24 17:00:00,training,44.74,simulation
2024-08-24 18:00:00,training,45.07,simulation
2024-08-24 19:00:00,idle,2.85,simulation
2024-08-24 20:00:00,idle,2.7,simulation
2024-08-24 21:00:00,idle,0.83,simulation
2024-08-24 22:00:00,idle,0.5,simulation
2024-08-24 23:00:00,inference,7.03,simulation
2024-08-25 00:00:00,inference,2.69,simulation
2024-08-25 01:00:00,inference,5.75,simulation
2024-08-25 02:00:00,inference,5.62,simulation
2024-08-25 03:00:00,inference,5.13,simulation
2024-08-25 04:00:00,inference,5.04,simulation
2024-08-25 05:00:00,training,47.93,simulation
2024-08-25 06:00:00,training,50.13,simulation
2024-08-25 07:00:00,training,43.36,simulation
2024-08-25 08:00:00,training,45.93,simulation
2024-08-25 09:00:00,training,43.44,simulation
2024-08-25 10:00:00,training,47.64,simulation
2024-08-25 11:00:00,training,43.82,simulation
2024-08-25 12:00:00,training,46.49,simulation
2024-08-25 13:00:00,training,46.95,simulation
2024-08-25 14:00:00,inference,9.44,simulation
2024-08-25 15:00:00,inference,11.62,simulation
2024-08-25 16:00:00,inference,9.19,simulation
2024-08-25 17:00:00,inference,14.64,simulation
2024-08-25 18:00:00,inference,11.32,simulation
2024-08-25 19:00:00,inference,9.07,simulation
2024-08-25 20:00:00,inference,5.93,simulation
2024-08-25 21:00:00,inference,8.26,simulation
2024-08-25 22:00:00,inference,3.76,simulation
2024-08-25 23:00:00,inference,7.09,simulation
2024-08-26 00:00:00,inference,7.39,simulation
2024-08-26 01:00:00,inference,10.06,simulation
2024-08-26 02:00:00,inference,14.2,simulation
2024-08-26 03:00:00,inference,9.59,simulation
2024-08-26 04:00:00,inference,10.73,simulation
2024-08-26 05:00:00,inference,13.39,simulation
2024-08-26 06:00:00,inference,17.37,simulation
2024-08-26 07:00:00,inference,26.54,simulation
2024-08-26 08:00:00,inference,18.95,simulation
2024-08-26 09:00:00,inference,20.44,simulation
2024-08-26 10:00:00,inference,31.77,simulation
2024-08-26 11:00:00,inference,20.73,simulation
2024-08-26 12:00:00,inference,24.92,simulation
2024-08-26 13:00:00,inference,26.97,simulation
2024-08-26 14:00:00,inference,22.14,simulation
2024-08-26 15:00:00,inference,23.78,simulation
2024-08-26 16:00:00,inference,30.82,simulation
2024-08-26 17:00:00,inference,31.58,simulation
2024-08-26 18:00:00,inference,29.97,simulation
2024-08-26 19:00:00,inference,25.14,simulation
2024-08-26 20:00:00,inference,17.68,simulation
2024-08-26 21:00:00,inference,19.1,simulation
2024-08-26 22:00:00,inference,10.8,simulation
2024-08-26 23:00:00,inference,13.25,simulation
2024-08-27 00:00:00,inference,9.39,simulation
2024-08-27 01:00:00,idle,1.17,simulation
2024-08-27 02:00:00,idle,2.69,simulation
2024-08-27 03:00:00,idle,2.53,simulation
2024-08-27 04:00:00,idle,2.04,simulation
2024-08-27 05:00:00,inference,15.21,simulation
2024-08-27 06:00:00,inference,12.15,simulation
2024-08-27 07:00:00,inference,21.83,simulation
